PORTFOLIO,COMPANY_CODE,KEY_DATE,AMOUNT,CURRENCY,FISCAL_YEAR,EXPECTATION_CHANGE,CLASSIFICATION,RISK_TYPE,SHOCK,RISK_CLASS,IMPACT,GROWTH_PERCENT
COMP_2_L,IND03,31.12.1980,19284.93101,INR,1980,20,L,Morbidity,-0.2,Underwriting Risk,-3856.986202,52.38095238
COMP_2_L,IND03,31.12.1980,57854.79302,INR,1980,21,L,Longevity,0.1,Underwriting Risk,5785.479302,-76.19047619
COMP_2_L,IND03,31.12.1980,14463.69826,INR,1980,22,L,Lapse,-0.15,Underwriting Risk,-2169.554738,57.14285714
COMP_2_L,IND03,31.12.1980,43391.09477,INR,1980,23,L,Expense,0.15,Underwriting Risk,6508.664215,114.2857143
COMP_1_NL,IND03,31.12.1980,192849.3101,INR,1980,19,A,Equity,-0.1,Underwriting Risk,-19284.93101,64.28571429
COMP_1_NL,IND03,31.12.1980,96424.65504,INR,1980,20,A,Property,-0.1,Underwriting Risk,-9642.465504,28.57142857
COMP_1_NL,IND03,31.12.1980,96424.65504,INR,1980,21,A,Stock Prices,0.02,Underwriting Risk,1928.493101,-88.0952381
COMP_1_NL,IND03,31.12.1980,48212.32752,INR,1980,22,A,Market Volatility,0.3,Underwriting Risk,14463.69826,7.142857143
COMP_1_NL,IND03,31.12.1980,19284.93101,INR,1980,23,L,Premium&Reserve,0.15,Underwriting Risk,2892.739651,114.2857143
COMP_2_NL,IND03,31.12.1980,96424.65504,INR,1980,19,A,Equity,-0.1,Underwriting Risk,-9642.465504,64.28571429
COMP_2_NL,IND03,31.12.1980,48212.32752,INR,1980,20,A,Property,-0.15,Underwriting Risk,-7231.849128,-114.2857143
COMP_2_NL,IND03,31.12.1980,48212.32752,INR,1980,21,A,Stock Prices,0.12,Underwriting Risk,5785.479302,328.5714286
COMP_2_NL,IND03,31.12.1980,24106.16376,INR,1980,22,A,Market Volatility,0.3,Underwriting Risk,7231.849128,7.142857143
COMP_2_NL,IND03,31.12.1980,9642.465504,INR,1980,23,L,Premium&Reserve,0.15,Underwriting Risk,1446.369826,114.2857143
COMP_1_L,IND03,31.03.1981,57854.79302,INR,1980,19,L,Mortality,0.15,Underwriting Risk,8678.218954,-10
COMP_1_L,IND03,31.03.1981,23141.91721,INR,1980,20,L,Morbidity,-0.25,Underwriting Risk,-5785.479302,25
COMP_1_L,IND03,31.03.1981,69425.75163,INR,1980,21,L,Longevity,0.3,Underwriting Risk,20827.72549,80
COMP_1_L,IND03,31.03.1981,17356.43791,INR,1980,22,L,Lapse,-0.2,Underwriting Risk,-3471.287581,40
COMP_1_L,IND03,31.03.1981,52069.31372,INR,1980,23,L,Expense,0.1,Underwriting Risk,5206.931372,20
COMP_2_L,IND03,31.03.1981,28927.39651,INR,1980,19,L,Mortality,0.15,Underwriting Risk,4339.109477,-10
COMP_2_L,IND03,31.03.1981,11570.9586,INR,1980,20,L,Morbidity,-0.25,Underwriting Risk,-2892.739651,25
COMP_2_L,IND03,31.03.1981,34712.87581,INR,1980,21,L,Longevity,0.2,Underwriting Risk,6942.575163,20
COMP_2_L,IND03,31.03.1981,8678.218954,INR,1980,22,L,Lapse,-0.2,Underwriting Risk,-1735.643791,20
COMP_2_L,IND03,31.03.1981,26034.65686,INR,1980,23,L,Expense,0.1,Underwriting Risk,2603.465686,-60
COMP_1_NL,IND03,31.03.1981,115709.586,INR,1980,19,A,Equity,-0.15,Underwriting Risk,-17356.43791,10
COMP_1_NL,IND03,31.03.1981,57854.79302,INR,1980,20,A,Property,-0.1,Underwriting Risk,-5785.479302,40
COMP_1_NL,IND03,31.03.1981,57854.79302,INR,1980,21,A,Stock Prices,0.07,Underwriting Risk,4049.835512,110
COMP_1_NL,IND03,31.03.1981,28927.39651,INR,1980,22,A,Market Volatility,0.25,Underwriting Risk,7231.849128,-50
COMP_1_NL,IND03,31.03.1981,11570.9586,INR,1980,23,L,Premium&Reserve,0.1,Underwriting Risk,1157.09586,-60
COMP_2_NL,IND03,31.03.1981,57854.79302,INR,1980,19,A,Equity,-0.15,Underwriting Risk,-8678.218954,10
COMP_2_NL,IND03,31.03.1981,28927.39651,INR,1980,20,A,Property,-0.1,Underwriting Risk,-2892.739651,60
COMP_2_NL,IND03,31.03.1981,28927.39651,INR,1980,21,A,Stock Prices,0.07,Underwriting Risk,2024.917756,-65
COMP_2_NL,IND03,31.03.1981,14463.69826,INR,1980,22,A,Market Volatility,0.25,Underwriting Risk,3615.924564,-50
COMP_2_NL,IND03,31.03.1981,5785.479302,INR,1980,23,L,Premium&Reserve,0.1,Underwriting Risk,578.5479302,-60
COMP_1_L,IND03,30.06.1981,69425.75163,INR,1981,19,L,Mortality,0.2,Underwriting Risk,13885.15033,60
COMP_1_L,IND03,30.06.1981,27770.30065,INR,1981,20,L,Morbidity,-0.3,Underwriting Risk,-8331.090195,-44
COMP_1_L,IND03,30.06.1981,83310.90195,INR,1981,21,L,Longevity,0.2,Underwriting Risk,16662.18039,-20
COMP_1_L,IND03,30.06.1981,20827.72549,INR,1981,22,L,Lapse,-0.2,Underwriting Risk,-4165.545098,-20
COMP_1_L,IND03,30.06.1981,62483.17647,INR,1981,23,L,Expense,0.3,Underwriting Risk,18744.95294,260
COMP_2_L,IND03,30.06.1981,34712.87581,INR,1981,19,L,Mortality,0.2,Underwriting Risk,6942.575163,60
COMP_2_L,IND03,30.06.1981,13885.15033,INR,1981,20,L,Morbidity,-0.3,Underwriting Risk,-4165.545098,-44
COMP_2_L,IND03,30.06.1981,41655.45098,INR,1981,21,L,Longevity,0.3,Underwriting Risk,12496.63529,80
COMP_2_L,IND03,30.06.1981,10413.86274,INR,1981,22,L,Lapse,-0.25,Underwriting Risk,-2603.465686,-50
COMP_2_L,IND03,30.06.1981,31241.58823,INR,1981,23,L,Expense,0.05,Underwriting Risk,1562.079412,-40
COMP_1_NL,IND03,30.06.1981,138851.5033,INR,1981,19,A,Equity,-0.2,Underwriting Risk,-27770.30065,-60
COMP_1_NL,IND03,30.06.1981,69425.75163,INR,1981,20,A,Property,-0.1,Underwriting Risk,-6942.575163,-20
COMP_1_NL,IND03,30.06.1981,69425.75163,INR,1981,21,A,Stock Prices,0.12,Underwriting Risk,8331.090195,105.7142857
COMP_1_NL,IND03,30.06.1981,34712.87581,INR,1981,22,A,Market Volatility,0.2,Underwriting Risk,6942.575163,-4
COMP_1_NL,IND03,30.06.1981,13885.15033,INR,1981,23,L,Premium&Reserve,0.05,Underwriting Risk,694.2575163,-40
COMP_2_NL,IND03,30.06.1981,69425.75163,INR,1981,19,A,Equity,-0.2,Underwriting Risk,-13885.15033,-60
COMP_2_NL,IND03,30.06.1981,34712.87581,INR,1981,20,A,Property,-0.05,Underwriting Risk,-1735.643791,40
COMP_2_NL,IND03,30.06.1981,34712.87581,INR,1981,21,A,Stock Prices,0.02,Underwriting Risk,694.2575163,-65.71428571
COMP_2_NL,IND03,30.06.1981,17356.43791,INR,1981,22,A,Market Volatility,0.2,Underwriting Risk,3471.287581,-4
COMP_2_NL,IND03,30.06.1981,6942.575163,INR,1981,23,L,Premium&Reserve,0.05,Underwriting Risk,347.1287581,-40
COMP_1_L,IND03,30.09.1981,80996.71023,INR,1981,19,L,Mortality,0.1,Underwriting Risk,8099.671023,-41.66666667
COMP_1_L,IND03,30.09.1981,32398.68409,INR,1981,20,L,Morbidity,-0.2,Underwriting Risk,-6479.736819,22.22222222
COMP_1_L,IND03,30.09.1981,97196.05228,INR,1981,21,L,Longevity,0.1,Underwriting Risk,9719.605228,-41.66666667
COMP_1_L,IND03,30.09.1981,24299.01307,INR,1981,22,L,Lapse,-0.2,Underwriting Risk,-4859.802614,-16.66666667
COMP_1_L,IND03,30.09.1981,72897.03921,INR,1981,23,L,Expense,0.05,Underwriting Risk,3644.851961,-80.55555556
COMP_2_L,IND03,30.09.1981,40498.35512,INR,1981,19,L,Mortality,0.1,Underwriting Risk,4049.835512,-41.66666667
COMP_2_L,IND03,30.09.1981,16199.34205,INR,1981,20,L,Morbidity,-0.2,Underwriting Risk,-3239.868409,22.22222222
COMP_2_L,IND03,30.09.1981,48598.02614,INR,1981,21,L,Longevity,0.1,Underwriting Risk,4859.802614,-61.11111111
COMP_2_L,IND03,30.09.1981,12149.50654,INR,1981,22,L,Lapse,-0.15,Underwriting Risk,-1822.42598,30
COMP_2_L,IND03,30.09.1981,36448.51961,INR,1981,23,L,Expense,0.15,Underwriting Risk,5467.277941,250
COMP_1_NL,IND03,30.09.1981,161993.4205,INR,1981,19,A,Equity,-0.1,Underwriting Risk,-16199.34205,41.66666667
COMP_1_NL,IND03,30.09.1981,80996.71023,INR,1981,20,A,Property,-0.1,Underwriting Risk,-8099.671023,-16.66666667
COMP_1_NL,IND03,30.09.1981,80996.71023,INR,1981,21,A,Stock Prices,0.02,Underwriting Risk,1619.934205,-80.55555556
COMP_1_NL,IND03,30.09.1981,40498.35512,INR,1981,22,A,Market Volatility,0.3,Underwriting Risk,12149.50654,75
COMP_1_NL,IND03,30.09.1981,16199.34205,INR,1981,23,L,Premium&Reserve,0.15,Underwriting Risk,2429.901307,250
COMP_2_NL,IND03,30.09.1981,80996.71023,INR,1981,19,A,Equity,-0.1,Underwriting Risk,-8099.671023,41.66666667
COMP_2_NL,IND03,30.09.1981,40498.35512,INR,1981,20,A,Property,-0.15,Underwriting Risk,-6074.753268,-250
COMP_2_NL,IND03,30.09.1981,40498.35512,INR,1981,21,A,Stock Prices,0.12,Underwriting Risk,4859.802614,600
COMP_2_NL,IND03,30.09.1981,20249.17756,INR,1981,22,A,Market Volatility,0.3,Underwriting Risk,6074.753268,75
COMP_2_NL,IND03,30.09.1981,8099.671023,INR,1981,23,L,Premium&Reserve,0.15,Underwriting Risk,1214.950654,250
COMP_1_L,IND03,31.12.1981,92567.66884,INR,1981,19,L,Mortality,0.15,Underwriting Risk,13885.15033,71.42857143
COMP_1_L,IND03,31.12.1981,37027.06754,INR,1981,20,L,Morbidity,-0.25,Underwriting Risk,-9256.766884,-42.85714286
COMP_1_L,IND03,31.12.1981,111081.2026,INR,1981,21,L,Longevity,0.3,Underwriting Risk,33324.36078,242.8571429
COMP_1_L,IND03,31.12.1981,27770.30065,INR,1981,22,L,Lapse,-0.2,Underwriting Risk,-5554.06013,-14.28571429
COMP_1_L,IND03,31.12.1981,83310.90195,INR,1981,23,L,Expense,0.1,Underwriting Risk,8331.090195,128.5714286
COMP_2_L,IND03,31.12.1981,46283.83442,INR,1981,19,L,Mortality,0.15,Underwriting Risk,6942.575163,71.42857143
COMP_2_L,IND03,31.12.1981,18513.53377,INR,1981,20,L,Morbidity,-0.25,Underwriting Risk,-4628.383442,-42.85714286
COMP_2_L,IND03,31.12.1981,55540.6013,INR,1981,21,L,Longevity,0.2,Underwriting Risk,11108.12026,128.5714286
COMP_2_L,IND03,31.12.1981,13885.15033,INR,1981,22,L,Lapse,-0.2,Underwriting Risk,-2777.030065,-52.38095238
COMP_2_L,IND03,31.12.1981,41655.45098,INR,1981,23,L,Expense,0.1,Underwriting Risk,4165.545098,-23.80952381
COMP_1_NL,IND03,31.12.1981,185135.3377,INR,1981,19,A,Equity,-0.15,Underwriting Risk,-27770.30065,-71.42857143
COMP_1_NL,IND03,31.12.1981,92567.66884,INR,1981,20,A,Property,-0.1,Underwriting Risk,-9256.766884,-14.28571429
COMP_1_NL,IND03,31.12.1981,92567.66884,INR,1981,21,A,Stock Prices,0.07,Underwriting Risk,6479.736819,300
COMP_1_NL,IND03,31.12.1981,46283.83442,INR,1981,22,A,Market Volatility,0.25,Underwriting Risk,11570.9586,-4.761904762
COMP_1_NL,IND03,31.12.1981,18513.53377,INR,1981,23,L,Premium&Reserve,0.1,Underwriting Risk,1851.353377,-23.80952381
COMP_2_NL,IND03,31.12.1981,92567.66884,INR,1981,19,A,Equity,-0.15,Underwriting Risk,-13885.15033,-71.42857143
COMP_2_NL,IND03,31.12.1981,46283.83442,INR,1981,20,A,Property,-0.1,Underwriting Risk,-4628.383442,23.80952381
COMP_2_NL,IND03,31.12.1981,46283.83442,INR,1981,21,A,Stock Prices,0.07,Underwriting Risk,3239.868409,-33.33333333
COMP_2_NL,IND03,31.12.1981,23141.91721,INR,1981,22,A,Market Volatility,0.25,Underwriting Risk,5785.479302,-4.761904762
COMP_2_NL,IND03,31.12.1981,9256.766884,INR,1981,23,L,Premium&Reserve,0.1,Underwriting Risk,925.6766884,-23.80952381
COMP_1_L,IND03,31.03.1982,104138.6274,INR,1981,19,L,Mortality,0.2,Underwriting Risk,20827.72549,50
COMP_1_L,IND03,31.03.1982,41655.45098,INR,1981,20,L,Morbidity,-0.3,Underwriting Risk,-12496.63529,-35
COMP_1_L,IND03,31.03.1982,124966.3529,INR,1981,21,L,Longevity,0.2,Underwriting Risk,24993.27059,-25
COMP_1_L,IND03,31.03.1982,31241.58823,INR,1981,22,L,Lapse,-0.2,Underwriting Risk,-6248.317647,-12.5
COMP_1_L,IND03,31.03.1982,93724.7647,INR,1981,23,L,Expense,0.3,Underwriting Risk,28117.42941,237.5
COMP_2_L,IND03,31.03.1982,52069.31372,INR,1981,19,L,Mortality,0.2,Underwriting Risk,10413.86274,50
COMP_2_L,IND03,31.03.1982,20827.72549,INR,1981,20,L,Morbidity,-0.3,Underwriting Risk,-6248.317647,-35
COMP_2_L,IND03,31.03.1982,62483.17647,INR,1981,21,L,Longevity,0.3,Underwriting Risk,18744.95294,68.75
COMP_2_L,IND03,31.03.1982,15620.79412,INR,1981,22,L,Lapse,-0.25,Underwriting Risk,-3905.198529,-40.625
COMP_2_L,IND03,31.03.1982,46862.38235,INR,1981,23,L,Expense,0.05,Underwriting Risk,2343.119117,-43.75
COMP_1_NL,IND03,31.03.1982,208277.2549,INR,1981,19,A,Equity,-0.2,Underwriting Risk,-41655.45098,-50
COMP_1_NL,IND03,31.03.1982,104138.6274,INR,1981,20,A,Property,-0.1,Underwriting Risk,-10413.86274,-12.5
COMP_1_NL,IND03,31.03.1982,104138.6274,INR,1981,21,A,Stock Prices,0.12,Underwriting Risk,12496.63529,92.85714286
COMP_1_NL,IND03,31.03.1982,52069.31372,INR,1981,22,A,Market Volatility,0.2,Underwriting Risk,10413.86274,-10
COMP_1_NL,IND03,31.03.1982,20827.72549,INR,1981,23,L,Premium&Reserve,0.05,Underwriting Risk,1041.386274,-43.75
COMP_2_NL,IND03,31.03.1982,104138.6274,INR,1981,19,A,Equity,-0.2,Underwriting Risk,-20827.72549,-50
COMP_2_NL,IND03,31.03.1982,52069.31372,INR,1981,20,A,Property,-0.05,Underwriting Risk,-2603.465686,43.75
COMP_2_NL,IND03,31.03.1982,52069.31372,INR,1981,21,A,Stock Prices,0.02,Underwriting Risk,1041.386274,-67.85714286
COMP_2_NL,IND03,31.03.1982,26034.65686,INR,1981,22,A,Market Volatility,0.2,Underwriting Risk,5206.931372,-10
COMP_2_NL,IND03,31.03.1982,10413.86274,INR,1981,23,L,Premium&Reserve,0.05,Underwriting Risk,520.6931372,-43.75
COMP_1_L,IND03,30.06.1982,124966.3529,INR,1982,19,L,Mortality,0.1,Underwriting Risk,12496.63529,-40
COMP_1_L,IND03,30.06.1982,49986.54117,INR,1982,20,L,Morbidity,-0.2,Underwriting Risk,-9997.308235,20
COMP_1_L,IND03,30.06.1982,149959.6235,INR,1982,21,L,Longevity,0.1,Underwriting Risk,14995.96235,-40
COMP_1_L,IND03,30.06.1982,37489.90588,INR,1982,22,L,Lapse,-0.2,Underwriting Risk,-7497.981176,-20
COMP_1_L,IND03,30.06.1982,112469.7176,INR,1982,23,L,Expense,0.05,Underwriting Risk,5623.485882,-80
COMP_2_L,IND03,30.06.1982,62483.17647,INR,1982,19,L,Mortality,0.1,Underwriting Risk,6248.317647,-40
COMP_2_L,IND03,30.06.1982,24993.27059,INR,1982,20,L,Morbidity,-0.2,Underwriting Risk,-4998.654117,20
COMP_2_L,IND03,30.06.1982,74979.81176,INR,1982,21,L,Longevity,0.1,Underwriting Risk,7497.981176,-60
COMP_2_L,IND03,30.06.1982,18744.95294,INR,1982,22,L,Lapse,-0.15,Underwriting Risk,-2811.742941,28
COMP_2_L,IND03,30.06.1982,56234.85882,INR,1982,23,L,Expense,0.15,Underwriting Risk,8435.228823,260
COMP_1_NL,IND03,30.06.1982,249932.7059,INR,1982,19,A,Equity,-0.1,Underwriting Risk,-24993.27059,40
COMP_1_NL,IND03,30.06.1982,124966.3529,INR,1982,20,A,Property,-0.1,Underwriting Risk,-12496.63529,-20
COMP_1_NL,IND03,30.06.1982,124966.3529,INR,1982,21,A,Stock Prices,0.02,Underwriting Risk,2499.327059,-80
COMP_1_NL,IND03,30.06.1982,62483.17647,INR,1982,22,A,Market Volatility,0.3,Underwriting Risk,18744.95294,80
COMP_1_NL,IND03,30.06.1982,24993.27059,INR,1982,23,L,Premium&Reserve,0.15,Underwriting Risk,3748.990588,260
COMP_2_NL,IND03,30.06.1982,124966.3529,INR,1982,19,A,Equity,-0.1,Underwriting Risk,-12496.63529,40
COMP_2_NL,IND03,30.06.1982,62483.17647,INR,1982,20,A,Property,-0.15,Underwriting Risk,-9372.47647,-260
COMP_2_NL,IND03,30.06.1982,62483.17647,INR,1982,21,A,Stock Prices,0.12,Underwriting Risk,7497.981176,620
COMP_2_NL,IND03,30.06.1982,31241.58823,INR,1982,22,A,Market Volatility,0.3,Underwriting Risk,9372.47647,80
COMP_2_NL,IND03,30.06.1982,12496.63529,INR,1982,23,L,Premium&Reserve,0.15,Underwriting Risk,1874.495294,260
COMP_1_L,IND03,30.09.1982,145794.0784,INR,1982,19,L,Mortality,0.15,Underwriting Risk,21869.11176,75
COMP_1_L,IND03,30.09.1982,58317.63137,INR,1982,20,L,Morbidity,-0.25,Underwriting Risk,-14579.40784,-45.83333333
COMP_1_L,IND03,30.09.1982,174952.8941,INR,1982,21,L,Longevity,0.3,Underwriting Risk,52485.86823,250
COMP_1_L,IND03,30.09.1982,43738.22353,INR,1982,22,L,Lapse,-0.2,Underwriting Risk,-8747.644705,-16.66666667
COMP_1_L,IND03,30.09.1982,131214.6706,INR,1982,23,L,Expense,0.1,Underwriting Risk,13121.46706,133.3333333
COMP_2_L,IND03,30.09.1982,72897.03921,INR,1982,19,L,Mortality,0.15,Underwriting Risk,10934.55588,75
COMP_2_L,IND03,30.09.1982,29158.81568,INR,1982,20,L,Morbidity,-0.25,Underwriting Risk,-7289.703921,-45.83333333
COMP_2_L,IND03,30.09.1982,87476.44705,INR,1982,21,L,Longevity,0.2,Underwriting Risk,17495.28941,133.3333333
COMP_2_L,IND03,30.09.1982,21869.11176,INR,1982,22,L,Lapse,-0.2,Underwriting Risk,-4373.822353,-55.55555556
COMP_2_L,IND03,30.09.1982,65607.33529,INR,1982,23,L,Expense,0.1,Underwriting Risk,6560.733529,-22.22222222
COMP_1_NL,IND03,30.09.1982,291588.1568,INR,1982,19,A,Equity,-0.15,Underwriting Risk,-43738.22353,-75
COMP_1_NL,IND03,30.09.1982,145794.0784,INR,1982,20,A,Property,-0.1,Underwriting Risk,-14579.40784,-16.66666667
COMP_1_NL,IND03,30.09.1982,145794.0784,INR,1982,21,A,Stock Prices,0.07,Underwriting Risk,10205.58549,308.3333333
COMP_1_NL,IND03,30.09.1982,72897.03921,INR,1982,22,A,Market Volatility,0.25,Underwriting Risk,18224.2598,-2.777777778
COMP_1_NL,IND03,30.09.1982,29158.81568,INR,1982,23,L,Premium&Reserve,0.1,Underwriting Risk,2915.881568,-22.22222222
COMP_2_NL,IND03,30.09.1982,145794.0784,INR,1982,19,A,Equity,-0.15,Underwriting Risk,-21869.11176,-75
COMP_2_NL,IND03,30.09.1982,72897.03921,INR,1982,20,A,Property,-0.1,Underwriting Risk,-7289.703921,22.22222222
COMP_2_NL,IND03,30.09.1982,72897.03921,INR,1982,21,A,Stock Prices,0.07,Underwriting Risk,5102.792745,-31.94444444
COMP_2_NL,IND03,30.09.1982,36448.51961,INR,1982,22,A,Market Volatility,0.25,Underwriting Risk,9112.129901,-2.777777778
COMP_2_NL,IND03,30.09.1982,14579.40784,INR,1982,23,L,Premium&Reserve,0.1,Underwriting Risk,1457.940784,-22.22222222
COMP_1_L,IND03,31.12.1982,166621.8039,INR,1982,19,L,Mortality,0.2,Underwriting Risk,33324.36078,52.38095238
COMP_1_L,IND03,31.12.1982,66648.72156,INR,1982,20,L,Morbidity,-0.3,Underwriting Risk,-19994.61647,-37.14285714
COMP_1_L,IND03,31.12.1982,199946.1647,INR,1982,21,L,Longevity,0.2,Underwriting Risk,39989.23294,-23.80952381
COMP_1_L,IND03,31.12.1982,49986.54117,INR,1982,22,L,Lapse,-0.2,Underwriting Risk,-9997.308235,-14.28571429
COMP_1_L,IND03,31.12.1982,149959.6235,INR,1982,23,L,Expense,0.3,Underwriting Risk,44987.88706,242.8571429
COMP_2_L,IND03,31.12.1982,83310.90195,INR,1982,19,L,Mortality,0.2,Underwriting Risk,16662.18039,52.38095238
COMP_2_L,IND03,31.12.1982,33324.36078,INR,1982,20,L,Morbidity,-0.3,Underwriting Risk,-9997.308235,-37.14285714
COMP_2_L,IND03,31.12.1982,99973.08235,INR,1982,21,L,Longevity,0.3,Underwriting Risk,29991.9247,71.42857143
COMP_2_L,IND03,31.12.1982,24993.27059,INR,1982,22,L,Lapse,-0.25,Underwriting Risk,-6248.317647,-42.85714286
COMP_2_L,IND03,31.12.1982,74979.81176,INR,1982,23,L,Expense,0.05,Underwriting Risk,3748.990588,-42.85714286
COMP_1_NL,IND03,31.12.1982,333243.6078,INR,1982,19,A,Equity,-0.2,Underwriting Risk,-66648.72156,-52.38095238
COMP_1_NL,IND03,31.12.1982,166621.8039,INR,1982,20,A,Property,-0.1,Underwriting Risk,-16662.18039,-14.28571429
COMP_1_NL,IND03,31.12.1982,166621.8039,INR,1982,21,A,Stock Prices,0.12,Underwriting Risk,19994.61647,95.91836735
COMP_1_NL,IND03,31.12.1982,83310.90195,INR,1982,22,A,Market Volatility,0.2,Underwriting Risk,16662.18039,-8.571428571
COMP_1_NL,IND03,31.12.1982,33324.36078,INR,1982,23,L,Premium&Reserve,0.05,Underwriting Risk,1666.218039,-42.85714286
COMP_2_NL,IND03,31.12.1982,166621.8039,INR,1982,19,A,Equity,-0.2,Underwriting Risk,-33324.36078,-52.38095238
COMP_2_NL,IND03,31.12.1982,83310.90195,INR,1982,20,A,Property,-0.05,Underwriting Risk,-4165.545098,42.85714286
COMP_2_NL,IND03,31.12.1982,83310.90195,INR,1982,21,A,Stock Prices,0.02,Underwriting Risk,1666.218039,-67.34693878
COMP_2_NL,IND03,31.12.1982,41655.45098,INR,1982,22,A,Market Volatility,0.2,Underwriting Risk,8331.090195,-8.571428571
COMP_2_NL,IND03,31.12.1982,16662.18039,INR,1982,23,L,Premium&Reserve,0.05,Underwriting Risk,833.1090195,-42.85714286
COMP_1_L,IND03,31.03.1983,187449.5294,INR,1982,19,L,Mortality,0.1,Underwriting Risk,18744.95294,-43.75
COMP_1_L,IND03,31.03.1983,74979.81176,INR,1982,20,L,Morbidity,-0.2,Underwriting Risk,-14995.96235,25
COMP_1_L,IND03,31.03.1983,224939.4353,INR,1982,21,L,Longevity,0.1,Underwriting Risk,22493.94353,-43.75
COMP_1_L,IND03,31.03.1983,56234.85882,INR,1982,22,L,Lapse,-0.2,Underwriting Risk,-11246.97176,-12.5
COMP_1_L,IND03,31.03.1983,168704.5765,INR,1982,23,L,Expense,0.05,Underwriting Risk,8435.228823,-81.25
COMP_2_L,IND03,31.03.1983,93724.7647,INR,1982,19,L,Mortality,0.1,Underwriting Risk,9372.47647,-43.75
COMP_2_L,IND03,31.03.1983,37489.90588,INR,1982,20,L,Morbidity,-0.2,Underwriting Risk,-7497.981176,25
COMP_2_L,IND03,31.03.1983,112469.7176,INR,1982,21,L,Longevity,0.1,Underwriting Risk,11246.97176,-62.5
COMP_2_L,IND03,31.03.1983,28117.42941,INR,1982,22,L,Lapse,-0.15,Underwriting Risk,-4217.614411,32.5
COMP_2_L,IND03,31.03.1983,84352.28823,INR,1982,23,L,Expense,0.15,Underwriting Risk,12652.84323,237.5
COMP_1_NL,IND03,31.03.1983,374899.0588,INR,1982,19,A,Equity,-0.1,Underwriting Risk,-37489.90588,43.75
COMP_1_NL,IND03,31.03.1983,187449.5294,INR,1982,20,A,Property,-0.1,Underwriting Risk,-18744.95294,-12.5
COMP_1_NL,IND03,31.03.1983,187449.5294,INR,1982,21,A,Stock Prices,0.02,Underwriting Risk,3748.990588,-81.25
COMP_1_NL,IND03,31.03.1983,93724.7647,INR,1982,22,A,Market Volatility,0.3,Underwriting Risk,28117.42941,68.75
COMP_1_NL,IND03,31.03.1983,37489.90588,INR,1982,23,L,Premium&Reserve,0.15,Underwriting Risk,5623.485882,237.5
COMP_2_NL,IND03,31.03.1983,187449.5294,INR,1982,19,A,Equity,-0.1,Underwriting Risk,-18744.95294,43.75
COMP_2_NL,IND03,31.03.1983,93724.7647,INR,1982,20,A,Property,-0.15,Underwriting Risk,-14058.7147,-237.5
COMP_2_NL,IND03,31.03.1983,93724.7647,INR,1982,21,A,Stock Prices,0.12,Underwriting Risk,11246.97176,575
COMP_2_NL,IND03,31.03.1983,46862.38235,INR,1982,22,A,Market Volatility,0.3,Underwriting Risk,14058.7147,68.75
COMP_2_NL,IND03,31.03.1983,18744.95294,INR,1982,23,L,Premium&Reserve,0.15,Underwriting Risk,2811.742941,237.5
COMP_1_L,IND03,30.06.1983,168704.5765,INR,1983,19,L,Mortality,0.15,Underwriting Risk,25305.68647,35
COMP_1_L,IND03,30.06.1983,67481.83058,INR,1983,20,L,Morbidity,-0.25,Underwriting Risk,-16870.45765,-12.5
COMP_1_L,IND03,30.06.1983,202445.4917,INR,1983,21,L,Longevity,0.3,Underwriting Risk,60733.64752,170
COMP_1_L,IND03,30.06.1983,50611.37294,INR,1983,22,L,Lapse,-0.2,Underwriting Risk,-10122.27459,10
COMP_1_L,IND03,30.06.1983,151834.1188,INR,1983,23,L,Expense,0.1,Underwriting Risk,15183.41188,80
COMP_2_L,IND03,30.06.1983,84352.28823,INR,1983,19,L,Mortality,0.15,Underwriting Risk,12652.84323,35
COMP_2_L,IND03,30.06.1983,33740.91529,INR,1983,20,L,Morbidity,-0.25,Underwriting Risk,-8435.228823,-12.5
COMP_2_L,IND03,30.06.1983,101222.7459,INR,1983,21,L,Longevity,0.2,Underwriting Risk,20244.54917,80
COMP_2_L,IND03,30.06.1983,25305.68647,INR,1983,22,L,Lapse,-0.2,Underwriting Risk,-5061.137294,-20
COMP_2_L,IND03,30.06.1983,75917.05941,INR,1983,23,L,Expense,0.1,Underwriting Risk,7591.705941,-40
COMP_1_NL,IND03,30.06.1983,337409.1529,INR,1983,19,A,Equity,-0.15,Underwriting Risk,-50611.37294,-35
COMP_1_NL,IND03,30.06.1983,168704.5765,INR,1983,20,A,Property,-0.1,Underwriting Risk,-16870.45765,10
COMP_1_NL,IND03,30.06.1983,168704.5765,INR,1983,21,A,Stock Prices,0.07,Underwriting Risk,11809.32035,215
COMP_1_NL,IND03,30.06.1983,84352.28823,INR,1983,22,A,Market Volatility,0.25,Underwriting Risk,21088.07206,-25
COMP_1_NL,IND03,30.06.1983,33740.91529,INR,1983,23,L,Premium&Reserve,0.1,Underwriting Risk,3374.091529,-40
COMP_2_NL,IND03,30.06.1983,168704.5765,INR,1983,19,A,Equity,-0.15,Underwriting Risk,-25305.68647,-35
COMP_2_NL,IND03,30.06.1983,84352.28823,INR,1983,20,A,Property,-0.1,Underwriting Risk,-8435.228823,40
COMP_2_NL,IND03,30.06.1983,84352.28823,INR,1983,21,A,Stock Prices,0.07,Underwriting Risk,5904.660176,-47.5
